course_name,platform,skills_taught,course_url,difficulty,rating,predicted_rating_rf,predicted_rating_catboost
Data Visualization and Transformation with R,Duke University,"['Statistical Programming', 'Data Visualization', 'R Programming', 'Exploratory Data Analysis', 'Data Transformation']",https://www.coursera.org/learn/data-visualization-transformation-r,Beginner level,0.0,1.1344999999999996,0.8274065148897334
Statistical Mechanics: Algorithms and Computations,École normale supérieure,[],https://www.coursera.org/learn/statistical-mechanics,None,4.8,4.279999999999991,4.554336028419232
Python Classes and Inheritance,University of Michigan,"['Python Programming', 'Code Debugging', 'Code Testing']",https://www.coursera.org/learn/python-classes-inheritance,Intermediate level,4.7,4.654500000000009,4.67176871642244
Project Management & Other Tools for Career Development Specialization,"University of California, Irvine","['Project Management', 'Risk Management', 'Communication', 'Negotiation', 'Project Management', 'Risk Management', 'Communication', 'Negotiation']",https://www.coursera.org/specializations/project-management-success,Beginner level,4.7,4.704500000000011,5.075384323700741
Organizational Behavior: How to Manage People,IESE Business School,"['Management Styles', 'Leadership', 'Management', 'Organizational Culture']",https://www.coursera.org/learn/managing-people-iese,None,4.7,4.482500000000011,4.437442456429423
Creating Features for Time Series Data,SAS,[],https://www.coursera.org/learn/time-series-features,Intermediate level,0.0,1.147,0.9638940509919132
AWS Data Processing and Analysis,Packt,"['AWS Glue', 'Amazon Redshift', 'AWS Data Processing', 'AWS Lambda', 'AWS OpenSearch']",https://www.coursera.org/learn/packt-aws-data-processing-and-analysis-fezz2,Intermediate level,0.0,0.0,-0.1424388015705529
Data Analytics and Databases on AWS,Amazon Web Services,"['Extraction, Transformation And Loading (ETL)', 'Data Analysis', 'Database (DBMS)', 'Data Architecture', 'Data Warehouse']",https://www.coursera.org/learn/data-analytics-and-databases-aws,Beginner level,4.7,2.0150000000000015,2.3811098810362505
Accounting Analytics,University of Pennsylvania,"['Accounting', 'Analytics', 'Earnings Management', 'Finance']",https://www.coursera.org/learn/accounting-analytics,None,4.5,4.5815,4.893322529253344
Samsung Customer Care Essentials,Samsung,"['Technical Support', 'Active Listening', 'Communication', 'Problem Solving', 'Troubleshooting']",https://www.coursera.org/learn/samsung-customer-care-essentials,Beginner level,0.0,1.5650000000000008,0.8429112054515877
Innovation: From Creativity to Entrepreneurship Specialization,University of Illinois Urbana-Champaign,"['Business Model', 'Creativity', 'Innovation', 'Entrepreneurship', 'Innovation Management']",https://www.coursera.org/specializations/innovation-creativity-entrepreneurship,Beginner level,4.8,4.418499999999997,4.7653547375063745
"Providing Social, Emotional, Behavioral, and Special Education Services in School",University of Colorado System,[],https://www.coursera.org/learn/providing-social-emotional-behavioral-and-special-education-services-in-school,Beginner level,4.8,4.509499999999991,4.604247249235956
Serverless Data Processing with Dataflow: Develop Pipelines,Google Cloud,[],https://www.coursera.org/learn/developing-pipelines-on-dataflow,Advanced level,4.0,4.126000000000006,3.615844131659647
Introduction to Corporate Communications,"University of California, Irvine","['Business Communication', 'Dynamic Communication', 'Tactical Communications', 'Communication Strategies', 'Project Communications']",https://www.coursera.org/learn/introduction-to-corporate-communications,Beginner level,4.6,4.442500000000012,4.468635166692885
Splunk Query Language and Data Analysis,EDUCBA,"['Splunk Dashboards and Reporting', 'Advanced Threat Detection and Hunting', 'Threat Intelligence Integration in Splunk Security Essentials', 'Customising SSE App', 'Advanced SPL Techniques']",https://www.coursera.org/learn/splunk-query-language-and-data-analysis,Intermediate level,0.0,1.027,0.8653953383680175
Generative AI with Large Language Models,DeepLearning.AI,"['Python Programming', 'Machine Learning', 'Large Language Models', 'LLMs', 'Generative AI']",https://www.coursera.org/learn/generative-ai-with-llms,Intermediate level,4.8,4.528000000000001,3.8844331701220103
Esports Specialization,"University of California, Irvine","['Management', 'Esports', 'Events', 'Production', 'Gaming']",https://www.coursera.org/specializations/esports,Beginner level,4.6,4.5745000000000084,4.924123395398416
Try RRI! A guide for Responsible Research and Innovation,University of Amsterdam,[],https://www.coursera.org/learn/newhorrizon,Beginner level,0.0,1.1674999999999995,0.5764722525622625
Building No-Code Apps with AppSheet: Foundations,Google Cloud,"['Work with app data sources using Google sheets', 'Understand the capabilities of the AppSheet no-code app development platform', 'Navigate the AppSheet UI and editor to build an app']",https://www.coursera.org/learn/building-no-code-apps-with-appsheet-foundations,Beginner level,4.7,4.6605000000000105,4.372349019720895
Blockchain in Financial Services: Strategic Action Plan,INSEAD,[],https://www.coursera.org/learn/blockchain-strategic-action-plan,Intermediate level,4.4,4.348999999999989,4.058089489137802
Intellectual Humility: Practice,The University of Edinburgh,[],https://www.coursera.org/learn/intellectual-humility-practice,Beginner level,4.7,4.604500000000008,4.410871343338793
Business Intelligence and Visual Analytics,"University of California, Irvine","['Business Intelligence', 'Data Warehousing', 'Data Visualization', 'SAS Visual Analytics', 'SAS Viya']",https://www.coursera.org/learn/business-intelligence-visual-analytics,Intermediate level,4.1,3.8700000000000063,4.397350451013672
Google AI Essentials,Google,"['Artificial Intelligence (AI)', 'Large Language Models (LLMs)', 'Prompt Design', 'Generative AI']",https://www.coursera.org/learn/google-ai-essentials,Beginner level,4.7,4.53400000000001,4.328004683488053
Biology Meets Programming: Bioinformatics for Beginners,University of California San Diego,"['Bioinformatics', 'Bioinformatics Algorithms', 'Biology', 'Python Programming']",https://www.coursera.org/learn/bioinformatics,Beginner level,4.2,4.648500000000012,4.425500773128895
Fundamentals of Graphic Design,California Institute of the Arts,"['Creativity', 'Graphics', 'Design Theory', 'Color Theory']",https://www.coursera.org/learn/fundamentals-of-graphic-design,Beginner level,4.8,4.687499999999989,4.493666444203739
Art for Games  Specialization,Michigan State University,"['Design', 'Animation', '3d modeling', 'Video Game Development', 'concept art']",https://www.coursera.org/specializations/art-for-games,Beginner level,4.5,4.358500000000001,4.756127291812787
Fundamentals of Project Planning and Management,University of Virginia,"['Project Management', 'Risk Analysis', 'Management', 'Planning', 'Project Planning']",https://www.coursera.org/learn/uva-darden-project-management,Beginner level,4.7,4.643500000000008,4.793336948264377
Business Growth Strategy,University of Virginia,"['Strategic Thinking', 'growth strategy', 'innovation strategy', 'Mergers And Acquisitions (M&A)', 'Business Strategy']",https://www.coursera.org/learn/uva-darden-business-growth-strategy,None,4.7,4.668500000000006,5.047442897371572
Engaging ELLs and Their Families in the School and Community,Arizona State University,[],https://www.coursera.org/learn/ell-families,None,4.6,4.544500000000006,4.791872059272122
The Beauty of Kunqu Opera,The Chinese University of Hong Kong,[],https://www.coursera.org/learn/kunqu-opera,None,4.8,4.7614999999999865,4.673262218599906
Working for a sustainable future: concepts and approaches,Lund University,"['Environmental Policy', 'Sustainability', 'Circular ecomony', 'Scenarios', 'Systems Thinking']",https://www.coursera.org/learn/working-for-a-sustainable-future,Beginner level,4.7,4.000499999999995,4.0157375051554585
Algorithmic Thinking (Part 2),Rice University,"['Algorithms', 'Python Programming', 'Algorithmic Efficiency', 'Dynamic Programming']",https://www.coursera.org/learn/algorithmic-thinking-2,Intermediate level,4.7,4.533500000000012,4.461708720925873
Mandarin Chinese 1: Chinese for Beginners,Shanghai Jiao Tong University,[],https://www.coursera.org/learn/mandarin-chinese-1,Beginner level,4.8,4.342499999999994,4.357605912977493
Find Your Calling: Career Transition Principles for Veterans,Columbia University,"['Resume writing', 'Networking', 'interviewing', 'Career transition']",https://www.coursera.org/learn/find-your-calling,Beginner level,0.0,1.5320000000000003,1.1000851157565967
AWS Flash - SaaS Technical Fundamentals,Amazon Web Services,[],https://www.coursera.org/learn/aws-flash-saas-technical-fundamentals,Beginner level,0.0,0.4590000000000001,0.8983819770797381
Fundamental Neuroscience for Neuroimaging,Johns Hopkins University,[],https://www.coursera.org/learn/neuroscience-neuroimaging,Beginner level,4.7,3.9600000000000066,4.4875299116509115
Understanding Plants - Part I: What a Plant Knows,Tel Aviv University,"['Plant Biology', 'Genetics', 'Cell Biology', 'Plant']",https://www.coursera.org/learn/plantknows,Beginner level,4.8,4.665999999999992,4.390438796316065
Decentralized Finance (DeFi) Infrastructure,Duke University,"['Smart Contract', 'Cryptography', 'governance', 'Decentralized Protocols', 'Blockchain Mechanics']",https://www.coursera.org/learn/decentralized-finance-infrastructure-duke,Beginner level,4.8,4.091999999999995,4.197431195219915
Learning How To Learn for Youth,Arizona State University,"['Test Preparation', 'Learning To Learn', 'Pomodoro Technique', 'Meta Learning']",https://www.coursera.org/learn/learning-how-to-learn-youth,Beginner level,4.8,4.057999999999996,3.985175730647912
International Business I,University of New Mexico,"['Environmental Economics', 'Global Marketing', 'Trading', 'Market (Economics)']",https://www.coursera.org/learn/international-business,None,4.7,4.6775000000000135,4.7987854225747855
Generative Deep Learning with TensorFlow,DeepLearning.AI,"['Variational AutoEncoders', 'Auto Encoders', 'Generative Adversarial Networks', 'Neural Style Transfer']",https://www.coursera.org/learn/generative-deep-learning-with-tensorflow,Intermediate level,4.9,4.106499999999999,4.072966807292316
Single Page Web Applications with AngularJS,Johns Hopkins University,"['Unit Testing', 'Web Development', 'JavaScript', 'Angularjs']",https://www.coursera.org/learn/single-page-web-apps-with-angularjs,Intermediate level,4.9,4.702499999999992,4.903079609073872
Family Spirit Nurture,Johns Hopkins University,"['Responsive Feeding for Infants', 'Motivational Interviewing for nutrition', 'Basic nutrition knowledge', 'Breastfeeding promotion', 'Connecting to Indigenous foods and Native foodways']",https://www.coursera.org/learn/family-spirit-nurture,Beginner level,0.0,1.0405000000000002,0.4522424801488105
"Managing Asthma, Allergies, Diabetes, and Seizures in School",University of Colorado System,[],https://www.coursera.org/learn/managing-asthma-allergies-diabetes-and-seizures-in-school,Beginner level,4.8,4.73649999999999,4.855559117426504
Advanced Understanding of Stocks and Bonds,University of Michigan,"['Bond Valuation', 'Trading in finacial market', 'Stock Valuation']",https://www.coursera.org/learn/bonds-and-stocks-two,Intermediate level,4.6,3.7065000000000077,4.337336048527375
Data Understanding and Visualization,University of Colorado Boulder,"['Seaborn', 'Python Programming', 'Pandas', 'Data Visualization', 'Matplotlib']",https://www.coursera.org/learn/data-understanding-and-visualization,Intermediate level,0.0,1.2309999999999994,0.5308118795248307
Excel to MySQL: Analytic Techniques for Business Specialization,Duke University,"['Business Communication', 'Big Data', 'Binary Classification', 'Data Analysis', 'Microsoft Excel', 'Business Analysis', 'SQL', 'Business Analytics', 'Tableau Software', 'Data Visualization', 'MySQL']",https://www.coursera.org/specializations/excel-mysql,Beginner level,4.6,4.176000000000009,4.416233269487173
Low Intermediate English: Technology,Voxy,"['English Grammar', 'Reading Comprehension', 'Business English', 'Listening Comprehension', 'English Vocabulary']",https://www.coursera.org/learn/low-intermediate-english-technology,None,4.4,4.46099999999999,4.265191387335467
Convolutional Neural Networks,DeepLearning.AI,"['Facial Recognition System', 'Tensorflow', 'Convolutional Neural Network', 'Deep Learning', 'Object Detection and Segmentation']",https://www.coursera.org/learn/convolutional-neural-networks,Intermediate level,4.9,4.601499999999991,4.096981300417878
Microsoft Copilot for Security,Microsoft,"['Security Operations Management', 'Strategic Security Planning', 'Advanced AI Integration', 'Prompt Engineering', 'Custom Security Solutions Development']",https://www.coursera.org/learn/microsoft-copilot-for-security,Intermediate level,0.0,1.4435000000000004,0.5248585772959098
Six Sigma Principles,Kennesaw State University,[],https://www.coursera.org/learn/six-sigma-principles2,Beginner level,0.0,1.8359999999999987,1.099746971111224
Windows OS Forensics,Infosec,"['forensics', 'windows os', 'Data Recovery']",https://www.coursera.org/learn/windows-os-forensics,Intermediate level,4.7,4.114500000000001,3.574529285161233
Differential Equations Part III Systems of Equations,Korea Advanced Institute of Science and Technology(KAIST),[],https://www.coursera.org/learn/differential-equations-part-iii-systems-of-equations,Intermediate level,0.0,1.8970000000000005,1.3578602921976644
Google Cloud Big Data and Machine Learning Fundamentals,Google Cloud,"['Tensorflow', 'Bigquery', 'Google Cloud Platform', 'Cloud Computing']",https://www.coursera.org/learn/gcp-big-data-ml-fundamentals,Beginner level,4.7,4.534000000000012,4.543090797417128
Arctic Development,University of Alberta,"['Urban Planning', 'Northern Geography', 'Arctic', 'environmental science', 'Regional Development']",https://www.coursera.org/learn/arctic-development,Beginner level,4.6,4.534000000000007,4.556477947238141
Project Management Capstone,IBM,"['Project Management', 'Risk Management', 'Agile Management', 'Leadership', 'Scrum (Software Development)']",https://www.coursera.org/learn/ibm-project-management-capstone,Advanced level,4.9,4.80399999999999,4.664898819854453
"Azure: Compute, Storage, and Database Security",Whizlabs,"['Azure Container', 'Azure Disk Encryption (ADE)', 'Azure Kubernetes Service (AKS)', 'Azure SQL Database', 'Access Key']",https://www.coursera.org/learn/azure-compute-storage-and-database-security,Intermediate level,0.0,3.1334999999999993,3.533465555375182
Health Care IT: Challenges and Opportunities,Icahn School of Medicine at Mount Sinai,[],https://www.coursera.org/learn/healthcare-it,Intermediate level,4.6,4.415500000000002,4.424217916100766
Reproducible Research,Johns Hopkins University,"['Knitr', 'Data Analysis', 'R Programming', 'Markup Language']",https://www.coursera.org/learn/reproducible-research,None,4.6,4.272500000000009,4.405704161788896
Cloud Computing Primer for Semi-tech and Business Learners Specialization,Codio,"['infrastructure as a service', 'Cloud Applications', 'Platform As A Service (PAAS)', 'Software As A Service (SAAS)', 'Cloud Computing', 'infrastructure as a service', 'Cloud Applications', 'Platform As A Service (PAAS)', 'Software As A Service (SAAS)', 'Cloud Computing']",https://www.coursera.org/specializations/codio-cloud-computing-primer-semi-technical-business,Beginner level,4.7,4.114499999999993,4.3254771620561545
Business Process Management in Healthcare Organizations,Rutgers the State University of New Jersey,"['Public Health and Wellness Healthcare Organization Operations', 'Pharmacy Healthcare Organization Operations', 'Healthcare Administration', 'Medical Healthcare Organization Operations']",https://www.coursera.org/learn/business-process-management-in-healthcare-organizations,Beginner level,4.6,4.323500000000008,4.29047120598052
Amazon Redshift Primer,Amazon Web Services,[],https://www.coursera.org/learn/aws-amazon-redshift-service-primer,None,0.0,0.13549999999999998,0.4764907877173208
Intermediate Linux Troubleshooting,Packt,"['LVM partitions', 'system access troubleshooting', 'disk space management', 'Linux troubleshooting', 'file system troubleshooting']",https://www.coursera.org/learn/packt-intermediate-linux-troubleshooting-mvrrj,Intermediate level,0.0,0.0475,0.09412759255123104
IBM Data Topology,IBM,"['Artificial Intelligence (AI)', 'Data Science', 'Digital Strategy', 'Dataflow', 'Strategic Planning']",https://www.coursera.org/learn/ibm-data-topology,Intermediate level,4.8,4.684999999999989,4.441055552793505
Introduction to Spreadsheets and Models,University of Pennsylvania,"['Monte Carlo Method', 'Microsoft Excel', 'Linear Programming (LP)', 'Solver']",https://www.coursera.org/learn/wharton-introduction-spreadsheets-models,None,4.2,4.177000000000008,4.128534642164549
Creative Writing: The Craft of Setting and Description,Wesleyan University,[],https://www.coursera.org/learn/craft-of-setting-and-description,None,4.7,4.677000000000008,4.990814125413526
Digital Media and Marketing Strategies,University of Illinois Urbana-Champaign,"['Brand Communication', 'Social Media', 'Content Marketing', 'Digital Marketing', 'search marketing']",https://www.coursera.org/learn/marketing-plan,Beginner level,4.6,3.78700000000001,4.124238678172413
Guided Tour of Machine Learning in Finance,New York University,[],https://www.coursera.org/learn/guided-tour-machine-learning-finance,Intermediate level,3.8,3.850000000000001,3.4516408456364274
Aboriginal Worldviews and Education,University of Toronto,[],https://www.coursera.org/learn/aboriginal-education,Beginner level,4.7,4.547000000000009,4.668951335783718
AI Applications in People Management,University of Pennsylvania,[],https://www.coursera.org/learn/wharton-ai-applications-people-management,None,4.8,4.684499999999988,4.669011683157403
Hadoop Platform and Application Framework,University of California San Diego,"['Python Programming', 'Apache Hadoop', 'Mapreduce', 'Apache Spark']",https://www.coursera.org/learn/hadoop,None,4.0,4.625500000000009,4.797006501754623
"Intro to Analytic Thinking, Data Science, and Data Mining","University of California, Irvine","['Environmental Data Analysis', 'Data Documentation', 'Geophysical Data', 'Data Mining']",https://www.coursera.org/learn/intro-analyticthinking-datascience-datamining,Intermediate level,4.2,3.972500000000007,3.873787102796582
The Nurse's Toolkit,University of Michigan,"['healthcare', 'Nursing', 'Nursing Skills', 'Patient care treatment', 'Emergency care']",https://www.coursera.org/learn/the-nurses-toolkit,None,0.0,1.48,1.066523166399325
Measurement and Analysis,Unilever,"['Web Analytics', 'SEO optimization', 'Google Analytics 4', 'RACE Planning Framework', 'Value Propositions']",https://www.coursera.org/learn/measurement-and-analysis,Beginner level,4.6,4.4650000000000105,4.371310500088569
Using Databases with Python,University of Michigan,"['Python Programming', 'Database (DBMS)', 'Sqlite', 'SQL']",https://www.coursera.org/learn/python-databases,Beginner level,4.8,4.628500000000011,4.69839566867678
Machine Learning Specialization,Stanford University,"['Logistic Regression', 'Artificial Neural Network', 'Linear Regression', 'Decision Trees', 'Recommender Systems', 'Logistic Regression', 'Artificial Neural Network', 'Linear Regression', 'Decision Trees', 'Recommender Systems']",https://www.coursera.org/specializations/machine-learning-introduction,Beginner level,4.9,4.762499999999986,4.927490255700325
Introduction to Teaching English Learners Specialization,Rice University,"['culturally responsive teaching', 'Educational Technology', 'Teach English', 'Teaching', 'English learners', 'TESOL', 'Cultural Competence', 'ELLs', 'ESL', 'culturally responsive teaching', 'Educational Technology', 'Teach English', 'Teaching', 'English learners', 'TESOL', 'Cultural Competence', 'ELLs', 'ESL']",https://www.coursera.org/specializations/intro-to-teaching-english-learners,Beginner level,4.5,4.544999999999999,4.682396806477225
Meta iOS Developer Professional Certificate,Meta,"['Version Control', 'Github', 'Bash (Unix Shell)', 'Web Development', 'Linux', 'Web Design', 'Accessibility', 'Front-End Web Development', 'User Experience (UX)', 'React (Javascript Library)', 'Application development', 'React']",https://www.coursera.org/professional-certificates/meta-ios-developer,Beginner level,4.6,4.3080000000000105,4.438061544722376
.NET Core Mastery: Advanced Techniques for Exp Developers Specialization,EDUCBA,"['ASP.NET Core Development', 'Web Application Security', 'Testing and debugging', 'Scalable Architecture', 'C# Mastery']",https://www.coursera.org/specializations/dotnet-adv-techniques-for-exp-developer,Intermediate level,4.0,2.795,3.7807269745440255
"Plagues, Witches, and War: The Worlds of Historical Fiction",University of Virginia,[],https://www.coursera.org/learn/historical-fiction,Beginner level,4.6,4.353000000000007,4.582215560195939
Animal Behaviour and Welfare,The University of Edinburgh,"['Animal', 'Animal Behavior', 'Veterinary', 'Dog']",https://www.coursera.org/learn/animal-welfare,None,4.8,4.568999999999989,4.563176692286792
Distributed Programming in Java,Rice University,"['Distributed Computing', 'Actor Model', 'Parallel Computing', 'Reactive Programming']",https://www.coursera.org/learn/distributed-programming-in-java,Intermediate level,4.5,3.886000000000001,4.146682868165813
Interventions and Calibration,Imperial College London,"['Mathematical Model', 'Infectious Diseases']",https://www.coursera.org/learn/interventions-and-calibration,Intermediate level,4.7,4.686000000000012,4.3142659044405125
People Analytics,University of Pennsylvania,"['Talent Management', 'Analytics', 'Performance Management', 'Collaboration']",https://www.coursera.org/learn/wharton-people-analytics,None,4.6,4.660999999999994,4.9722533760292364
Advanced Angular Development,LearnQuest,"['Building an Angular Application', 'Dependency Injection', 'HTTP Requests', 'Server-Side Rendering in Angular']",https://www.coursera.org/learn/advanced-angular-development,Beginner level,0.0,4.421500000000002,3.810385605299954
Data Connection and Functionalities in Power BI,Edureka,"['Database (DB) Design', 'Publishing Dashboard', 'Utilizing AI Metrics', 'report creation', 'Data Management']",https://www.coursera.org/learn/data-connection-and-functionalities-in-power-bi,Intermediate level,0.0,4.423499999999999,3.9700073696264737
Understanding User Needs,University of Michigan,"['User Research', 'Affinity Diagram', 'human computer interaction', 'User Experience (UX)']",https://www.coursera.org/learn/understanding-user-needs,Beginner level,4.7,4.51650000000001,4.423271326916652
Science Literacy,University of Alberta,"['Communication', 'Science', 'Experimental Design', 'Media Literacy', 'Science Literacy']",https://www.coursera.org/learn/science-literacy,Beginner level,4.4,3.533500000000002,3.2255831167955655
Financial Statement and Ratio Analysis for Accountants,University of Illinois Urbana-Champaign,"['Dividend Yield', 'Financial Statement', 'Finance', 'Book Value']",https://www.coursera.org/learn/financial-statement-ratio-analysis-accountants,Intermediate level,4.8,4.45849999999999,4.470092930787692
Social Policy for Social Services & Health Practitioners  Specialization,Columbia University,"['differentiate alternative approaches to social policy problems', 'Critique components of a social policy based on their effectiveness at meeting the goals stated in the initiative', 'differentiate alternative approaches to social policy problems', 'Critique components of a social policy based on their effectiveness at meeting the goals stated in the initiative']",https://www.coursera.org/specializations/social-welfare-policy,Beginner level,4.8,4.50699999999999,4.608973848275419
Building AI Powered Chatbots Without Programming,IBM,[],https://www.coursera.org/learn/building-ai-powered-chatbots,Beginner level,4.7,4.723000000000011,4.606174145513859
Compensation and Benefits,HRCI,"['Benefit types', 'Compensation strategy', 'Pay systems', 'Total rewards']",https://www.coursera.org/learn/compensation-and-benefits,Beginner level,4.7,4.621500000000009,4.452106617932016
Business and Marketing Strategies Specialization,University of London,[],https://www.coursera.org/specializations/uol-business-and-marketing-strategies,Beginner level,4.5,4.0095,4.373935365436613
The Water Cycle,PepsiCo,[],https://www.coursera.org/learn/the-water-cycle,Beginner level,0.0,4.737000000000007,4.441526132437124
Taxation of Business Entities I: Corporations,University of Illinois Urbana-Champaign,"['Business Analysis', 'Federal Income Tax', 'Tax Accounting', 'IRS Regulations', 'Corporate Tax']",https://www.coursera.org/learn/taxation-business-entities-part-1,Intermediate level,4.7,4.565000000000012,4.5137002794561125
Python Basics for Online Research Specialization,"University of California, Davis",[],https://www.coursera.org/specializations/python-for-social-science,Beginner level,3.6,3.691000000000009,3.919309929174821
"Auditing Generative AI: Strategy, Analysis & Risk Mitigation",ISACA,"['Operational Risk Management', 'Risk Management Information Systems', 'Artificial Intelligence', 'Machine Learning Methods', 'Applications Of Artificial Intelligence']",https://www.coursera.org/learn/auditing-generative-ai-strategy-analysis--risk-mitigation,Intermediate level,4.6,4.487000000000008,4.248082450310095
Reimagining Education for Equity,Indian Institute for Human Settlements,"['Critical Pedagogy', 'Teacher Development', 'Diversity Equity And Inclusion Initiatives', 'Education Policy', 'Critical Thinking']",https://www.coursera.org/learn/reimagining-education-for-equity,Intermediate level,0.0,1.5814999999999995,1.0516228822835423
A Voice of Their Own. Women's Spirituality in the Middle Ages.,Universitat de Barcelona,[],https://www.coursera.org/learn/womens-spirituality,Beginner level,4.4,4.429499999999991,4.330902260007967
Strengthening Real World Relevance in the Classroom,Intel,"['Educational Administration', 'Lesson Planning', 'Service Learning']",https://www.coursera.org/learn/strengthening-real-world-relevance-in-the-classroom,Beginner level,0.0,0.9329999999999998,0.8431644698913949
Defensive Python,Infosec,[],https://www.coursera.org/learn/defensive-python,None,4.6,4.021000000000008,4.068051076773328
Use C++ to build a Crypto Trading Platform: Final System,University of London,"['Syntax', 'Iteration', 'Compiler', 'Exception Handling']",https://www.coursera.org/learn/cplusplus-crypto-v,Intermediate level,4.6,4.552000000000012,4.53599924740883
Management Consulting Specialization,Emory University,"['Problem Solving', 'Recruiting', 'Consulting', 'Management Consulting', 'Presentation', 'Problem Solving', 'Recruiting', 'Consulting', 'Management Consulting', 'Presentation']",https://www.coursera.org/specializations/managementconsulting,Beginner level,4.8,4.7729999999999855,4.673788842349736
Meta Android Developer Professional Certificate,Meta,"['Kotlin Playground', 'practice using and extending protocols.', 'declare and initialize different types of variables', 'create arrays', 'create control flow patterns using conditionals and loops']",https://www.coursera.org/professional-certificates/meta-android-developer,Beginner level,4.7,3.3445,3.6884255320635044
Introduction to Abnormal Psychology,Wesleyan University,[],https://www.coursera.org/learn/intro-abnormal-psych,Beginner level,4.8,3.634999999999997,4.5103357510107545
Geospatial Techniques for Engineers Specialization,L&T EduTech,"['Creating maps and visualizations using GIS software for engineering applications', 'Integrating web GIS and mobile GIS technologies for real-time data monitoring']",https://www.coursera.org/specializations/geospatial-techniques-for-engineers,Advanced level,0.0,0.9185000000000002,0.04421902080768225
Accessibility to the Scenic Arts,Universitat Autònoma de Barcelona,[],https://www.coursera.org/learn/accessibility-scenic-arts,Intermediate level,4.7,4.5610000000000115,4.151826136196611
Data Privacy and Protection Standards,Coursera Instructor Network,"['Data Privacy Regulation Analysis', 'Data Protection Strategy Implementation', 'Compliance Management', 'Ethical Data Management', 'Data Breach Handling']",https://www.coursera.org/learn/data-privacy-and-protection-standards,Beginner level,0.0,0.9739999999999996,0.6203149879645555
Music Production Capstone,Berklee,"['Music', 'Music production', 'music editing', 'Music mixing']",https://www.coursera.org/learn/music-production-capstone,Intermediate level,4.8,4.4524999999999935,4.000223054407239
"FinTech: Foundations, Payments, and Regulations",University of Pennsylvania,[],https://www.coursera.org/learn/wharton-fintech-overview-payments-regulations,Beginner level,4.6,4.438000000000004,4.639880660409902
Leading Through Effective Communication,Arizona State University,"['Sending a message with relatability', 'Building future leaders', 'Sharing your vision as a leader', 'Assembling a successful team', 'Making safe spaces to communicate']",https://www.coursera.org/learn/leadingthrougheffectivecommunication,Beginner level,4.6,4.448499999999998,4.335517096682527
Practical Quantum Computing with IBM Qiskit for Beginners,Packt,"['Quantum Computing', 'IBM Qiskit', 'binary digits', 'Qiskit', 'Computation', 'computation']",https://www.coursera.org/learn/packt-beginners-guide-to-practical-quantum-computing-with-ibm-qiskit-w6mos,Beginner level,0.0,0.0475,0.28238417239760283
Generative AI for Students: Ethics & Academic Integrity,University of Glasgow,"['academic integrity', 'GenAI', 'study skills', 'Artificial Intelligence', 'Research Skills']",https://www.coursera.org/learn/generative-ai-for-students-ethics-and-academic-integrity,Intermediate level,0.0,1.5850000000000002,0.7582773975346013
An Introduction to Interactive Programming in Python (Part 2),Rice University,"['Python Syntax And Semantics', 'Logic Programming', 'Python Programming', 'Object-Oriented Programming (OOP)']",https://www.coursera.org/learn/interactive-python-2,Beginner level,4.9,4.446000000000002,4.252317660407638
"Junos Routing, Operations, and Maintenance",Juniper Networks,[],https://www.coursera.org/learn/junos-admin,None,4.9,4.578499999999989,4.532062800131571
Architecting with Google Kubernetes Engine Specialization,Google Cloud,"['Continuous Delivery', 'Google Cloud Platform', 'Kubernetes', 'Jenkins (Software)']",https://www.coursera.org/specializations/architecting-google-kubernetes-engine,Beginner level,4.7,3.635500000000004,4.533475379026587
Site Reliability Engineering: Measuring and Managing Reliability,Google Cloud,[],https://www.coursera.org/learn/site-reliability-engineering-slos,Intermediate level,4.5,4.498000000000003,4.405140753753918
Introduction to Power Semiconductor Switches,University of Colorado Boulder,"['device analysis', 'Device modeling', 'Electronic Circuit Simulation', 'Device simulation']",https://www.coursera.org/learn/introduction-to-power-semiconductor-switches,Intermediate level,0.0,1.7249999999999994,1.019561492137048
GIS Applications Across Industries,"University of California, Davis","['Spatial Analysis', 'arcgis', 'geoprocessing analysis']",https://www.coursera.org/learn/gis-applications-across-industries,Intermediate level,4.6,4.350500000000011,4.50151078775027
Algorithmic Thinking (Part 1),Rice University,"['Graph Theory', 'Algorithms', 'Python Programming', 'Graph Algorithms']",https://www.coursera.org/learn/algorithmic-thinking-1,Intermediate level,4.6,4.517500000000013,4.495516059470547
Artificial Intelligence Ethics in Action,LearnQuest,"['Ethics Of Artificial Intelligence', 'Artificial Intelligence (AI)', 'analysis', 'Bias', 'Ethics']",https://www.coursera.org/learn/ai-ethics-analysis,Intermediate level,4.6,3.3529999999999998,2.5909788470246493
Web Hacker's Toolbox - Tools Used by Successful Hackers,Packt,"['Hacking', 'ethical hackers', 'penetration testers', 'bug hunters', 'Kali Linux']",https://www.coursera.org/learn/packt-web-hackers-toolbox-tools-used-by-successful-hackers-d6lq3,Intermediate level,0.0,0.047499999999999994,0.26639847859402943
Physics of Oscillators and Waves,Rice University,"['Problem Solving', 'Wave Motion', 'Physics', 'Oscillations']",https://www.coursera.org/learn/oscillators-waves,Intermediate level,0.0,1.942000000000001,1.109957465683129
Pharmacokinetics,Novartis,[],https://www.coursera.org/learn/pharmacokinetics,Intermediate level,4.9,3.808999999999998,4.421613420402555
